OBJECTID,ASSET_NAME,SITE_NAME,CHILD_OF,ADDRESS,TYPE,USE_,DESCRIPTION,SQ_FEET,ACREAGE,ZIPCODE,ALLIAS,CHRONOLOGY,NOTES,DATE_EDITED,EDITED_BY,OCCUPANT,TENANT,LABEL
763,Houseman Recreation Center Building,Houseman Playground,Houseman Playground,5091 SUMMERDALE AVE,Building,Recreation Bldg,,9971.60032,0.228917,19124, , ,,12Nov2013,Vanessa Miller,PPR,,Houseman  
764,Barrett Playground Building,Barrett Playground,Barrett Playground,641 LINDLEY AVE,Building,Recreation Bldg,,4126.917757,0.094741,19120, , ,,12Nov2013,Vanessa Miller,PPR,,Barrett  
765,Wister Playground Building,Wister Playground,Wister Playground,4971 BAYNTON ST,Building,Recreation Bldg,,2421.468956,0.05559,19144, , ,,12Nov2013,Vanessa Miller,PPR,,Wister  
766,Hillside Recreation Center,Hillside Recration Center,Hillside Recration Center,201 FOUNTAIN ST,Building,Recreation Bldg,,8389.455917,0.192596,19127, , ,,12Nov2013,Vanessa Miller,PPR,,Hillside 
767,Russo Park Playground Building,Russo Park Playground,Russo Park Playground,7301 TORRESDALE AVE,Building,Recreation Bldg,,3692.594324,0.084771,19136, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Mayfair Athletic Club,
768,Jacob Kelter House,Clifford Park,Clifford Park,6249 WISSAHICKON AVE,Building,Historic House,Historic Building,1399.424849,0.032127,19144, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Streets Department,Jacob Kelter House
769,Thomas Mansion Garage,Wissahickon Valley Park,Wissahickon Valley Park,6245 WISSAHICKON AVE,Building,Garage\Maintenance\Storage Bldg,Historic Building,675.525349,0.015508,19144, , ,,12Nov2013,Vanessa Miller,PPR,,
770,Thomas Mansion,Wissahickon Valley Park,Wissahickon Valley Park,6245 WISSAHICKON AVE,Building,Historic House,Historic Building,4500.412004,0.103316,19144, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,"FPHPT Lease, Ranger",Thomas Mansion
771,Gorgas Park Building 1,Gorgas Park,Gorgas Park,6300 RIDGE AVE,Building,Multi-Use Bldg,Historic Building,2386.54345,0.054788,19128, , ,,12Nov2013,Vanessa Miller,PPR,,Gorgas Park 
772,Pennypack on the Delaware- Maintenance Building,Pennypack on the Delaware,Pennypack on the Delaware, ,Building,Garage\Maintenance\Storage Bldg,,2698.919876,0.061959,19136, , ,,12Nov2013,Vanessa Miller,PPR,,
773,Ruin behind Kelter House,Clifford Park,Clifford Park,6249 WISSAHICKON AVE,Building,Historic House,Historic Building,802.905942,0.018432,19144, , ,,19Dec2012,Vanessa Miller,PPR,,
774,Zeihler Playground Building,Ziehler Playground,Ziehler Playground,200-64 E OLNEY AVE,Building,Recreation Bldg,,5944.028708,0.136457,19120, , ,,12Nov2013,Vanessa Miller,PPR,,
775,Mullin Playground Building,Mullin Playground,Mullin Playground,4301 PRINCETON AVE,Building,Recreation Bldg,,1408.761525,0.032341,19135, , ,,12Nov2013,Vanessa Miller,PPR,,Mullin  
776,Monastery Stable Barn,Wissahickon Valley Park,Wissahickon Valley Park,1024 KITCHENS LA,Building,Barn,Historic Building,5737.399336,0.131713,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
777,Kitchens Lane Comfort Station,Wissahickon Valley Park,Wissahickon Valley Park,5941 WISSAHICKON DR,Building,Restrooms,Historic Building,489.734771,0.011243,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
778,Monastery,Wissahickon Valley Park,Wissahickon Valley Park,1024 KITCHENS LA,Building,Historic House,Historic Building,2520.181695,0.057856,19119, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
779,Monastery Shed,Wissahickon Valley Park,Wissahickon Valley Park,1024 KITCHENS LA,Building,Shed,,298.73806,0.006858,19119, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
780,Vernon Park Building 2,Vernon Park,Vernon Park,5710-18 GERMANTOWN AVE,Building,Recreation Bldg,Historic Building,3158.647519,0.072513,19144,Vernon House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Black Writers Museum,
781,Gorgas Park Building 2,Gorgas Park,Gorgas Park,6300 RIDGE AVE,Building,Multi-Use Bldg,Historic Building,1317.182017,0.030238,19128, , ,,12Nov2013,Vanessa Miller,PPR,,Gorgas Park 
782,Vernon Park Building 1,Vernon Park,Vernon Park,5710-18 GERMANTOWN AVE,Building,Recreation Bldg,Historic Building,9088.080485,0.208634,19144,Vernon Library, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Center in the Park,
783,Kitchens Lane Complex,Wissahickon Valley Park,Wissahickon Valley Park,1027 KITCHENS LA,Building,Multi-Use Bldg,Multi-Use Bldg,1203.778793,0.027635,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
784,Kitchens Lane Springhouse,Wissahickon Valley Park,Wissahickon Valley Park,1027 KITCHENS LA,Building,Historic House,Historic Building,216.330248,0.004966,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
785,Kitchens Lane Barn,Wissahickon Valley Park,Wissahickon Valley Park,1027 KITCHENS LA,Building,Barn,Historic Building,959.087084,0.022018,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
786,Rising Sun Office,Tacony Creek Park,Tacony Creek Park,5658 RISING SUN AVE,Building,Multi-Use Bldg,Multi-Use Bldg,6091.373683,0.139839,19120,District #5 Satellite Office, ,,12Nov2013,Vanessa Miller,PPR,,
787,Cherashore Playground Building,Cherashore Playground,Cherashore Playground,851 W OLNEY AVE,Building,Recreation Bldg,,2520.907791,0.057872,19141, , ,,12Nov2013,Vanessa Miller,PPR,,Cherashore  
788,Morton Playground Building,Morton Playground,Morton Playground,88 E HAINES ST,Building,Recreation Bldg,,2057.234753,0.047228,19144, , ,,12Nov2013,Vanessa Miller,PPR,,Morton  
789,Holmesburg Playground Building,Holmesburg Playground,Holmesburg Playground,4500 RHAWN ST,Building,Recreation Bldg,,4680.456266,0.107449,19136, , ,,12Nov2013,Vanessa Miller,PPR,,Holmesburg  
790,Max Myers Playground Building,Max Myers Playground ,Max Myers Playground ,1601 HELLERMAN ST,Building,Recreation Bldg,,6685.463575,0.153478,19149, , ,,12Nov2013,Vanessa Miller,PPR,,Max Myers  
791,Max Myers Pool Maintenance Building,Max Myers Playground ,Max Myers Playground ,1601 HELLERMAN ST,Building,Garage\Maintenance\Storage Bldg,,1381.228114,0.031709,19149, , ,,12Nov2013,Vanessa Miller,PPR,,
792,Hammond and Nedro Building,Hammond & Nedro Fields,Tacony Creek Park,5821 HAMMOND AVE,Building,Recreation Bldg,,1483.800367,0.034064,19120, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Olney Midget & Teen League,
793,Max Myers Field Building,Max Myers Playground ,Max Myers Playground ,1601 HELLERMAN ST,Building,Recreation Bldg,,2216.123653,0.050875,19149, , ,,12Nov2013,Vanessa Miller,PPR,,Max Myers
794,Belfield Recreation Center,Belfield Recreation Center,Belfield Recreation Center,2109 W CHEW AVE,Building,Recreation Bldg,Historic Building,11001.302147,0.252556,19138, , ,,12Nov2013,Vanessa Miller,PPR,,Belfield
795,Mayfair Playground Building 2,Mayfair Playground,Mayfair Playground,2901 PRINCETON AVE,Building,Recreation Bldg,,2017.755091,0.046321,19149, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Mayfair Community Development Corp,Mayfair  
796,Tarken Recreation Center Building,Tarken Recreation Center,Tarken Recreation Center,6250 FRONTENAC ST,Building,Recreation Bldg,,5011.981996,0.11506,19111, , ,,12Nov2013,Vanessa Miller,PPR,,
797,Mayfair Playground Building,Mayfair Playground,Mayfair Playground,2901 PRINCETON AVE,Building,Recreation Bldg,,20490.406253,0.470397,19149, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Mayfair Community Development Corp,Mayfair  
798,Olney Recreation Center Building,Olney Recreation Center,Olney Recreation Center,100 E GODFREY AVE,Building,Recreation Bldg,,19799.168227,0.454528,19120, , ,,12Nov2013,Vanessa Miller,PPR,,Olney  
799,Fisher Park Recreation Center,Fisher Park,Fisher Park,610 W SPENCER ST,Building,Recreation Bldg,,3008.787457,0.069073,19120, , ,,12Nov2013,Vanessa Miller,PPR,,Fisher Park 
800,Pachella Field Shelter and Bathrooms,Pachella Fields,Wissahickon Valley Park,700 LIVEZEY LA,Building,Pavilion\Shelter,,2739.715045,0.062895,19128, , ,,12Nov2013,Vanessa Miller,PPR,,Pachella Field
801,Waterview Recreation Center Building,Waterview Recreation Center,Waterview Recreation Center,5826 MC MAHON AVE,Building,Recreation Bldg,Historic Building,10091.121734,0.231661,19144, , ,,12Nov2013,Vanessa Miller,PPR,,
802,Lincoln Pool Building,Lincoln Pool,Lincoln Pool,7437 ROWLAND AVE,Building,Pool,,27181.785169,0.62401,19136, , ,,12Nov2013,Vanessa Miller,PPR,Lansing Knights Youth Organization,
803,Lawncrest Recreation Center Building 1,Lawncrest Recreation Center,Lawncrest Recreation Center,6000 RISING SUN AVE,Building,Recreation Bldg,Historic Building,18592.33415,0.426823,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Lawncrest Athletic Assn,Lawncrest  
804,Rocky Falls Day Camp Building,Frankford & Solly Playground,Pennypack Creek Park,8300 FRANKFORD AVE,Building,Recreation Bldg,Historic Building,2070.987467,0.047544,19136, , ,,12Nov2013,Vanessa Miller,PPR,,Rocky Falls Day Camp 
805,Lawncrest Pool Building,Lawncrest Recreation Center,Lawncrest Recreation Center,6000 RISING SUN AVE,Building,Garage\Maintenance\Storage Bldg,Historic Building,3920.01157,0.089991,19111, , ,,12Nov2013,Vanessa Miller,PPR,,Lawncrest
806,Rumph Playground Building,Rumph Playground,Rumph Playground,100-70 E JOHNSON ST,Building,Recreation Bldg,,8466.340549,0.194361,19144, , ,,12Nov2013,Vanessa Miller,PPR,,
807,Rumph Playground Building,Rumph Playground,Rumph Playground,100-70 E JOHNSON ST,Building,Recreation Bldg,,1546.950603,0.035513,19144, , ,,12Nov2013,Vanessa Miller,PPR,,
808,Lawncrest Recreation Center Building 4,Lawncrest Recreation Center,Lawncrest Recreation Center,6000 RISING SUN AVE,Building,Recreation Bldg,Historic Building,9372.34573,0.21516,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Lawncrest Athletic Assn,Lawncrest  
809,Lawncrest Recreation Center Building 2,Lawncrest Recreation Center,Lawncrest Recreation Center,6000 RISING SUN AVE,Building,Recreation Bldg,Historic Building,5666.519502,0.130086,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Lawncrest Athletic Assn,Lawncrest  
810,Glen Fern Springhouse Ruins,Wissahickon Valley Park,Wissahickon Valley Park,1100 LIVEZEY LA,Building,Historic House,Historic Building,107.265162,0.002462,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
811,Glen Fern,Wissahickon Valley Park,Wissahickon Valley Park,1100 LIVEZEY LA,Building,Historic House,Historic Building,2254.336824,0.051753,19119,The Livesey House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Glen Fern
812,Glen Fern Smokehouse Ruins,Wissahickon Valley Park,Wissahickon Valley Park,1100 LIVEZEY LA,Building,Historic House,Historic Structure,110.271143,0.002531,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
813,Lawncrest Recreation Center Building 3,Lawncrest Recreation Center,Lawncrest Recreation Center,6000 RISING SUN AVE,Building,Recreation Bldg,Historic Building,2253.993767,0.051745,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Lawncrest Athletic Assn,Lawncrest  
814,Sturgis Playground Building,Sturgis Playground,Sturgis Playground,200-20 W 65TH AVE,Building,Recreation Bldg,,2184.979054,0.05016,19126, , ,,12Nov2013,Vanessa Miller,PPR,,
815,Wissahickon Offices - Northwest Philly,Wissahickon Valley Park,Wissahickon Valley Park,7301 HENRY AVE,Building,Multi-Use Bldg,Multi-Use Bldg,5656.022492,0.129845,19128, , ,,12Nov2013,Vanessa Miller,PPR,,Wissahickon Offices - Northwest Philly
816,Cliveden Building,Cliveden Park,Cliveden Park,501 E. Johnson St.,Building,Multi-Use Bldg,Historic Building,1401.03745,0.032164,19119, , ,,12Nov2013,Vanessa Miller,PPR,,Cliveden 
817,Morris Estate Playground Building,Morris Estate Recreation Center,Morris Estate Recreation Center,1610 CHELTEN AVE,Building,Recreation Bldg,Historic Building,6428.448539,0.147577,19141, , ,,12Nov2013,Vanessa Miller,PPR,,Morris Estate  
818,Allens Lane Art Center Building,Allens Lane Art Center,Allens Lane Art Center,601 ALLENS LA,Building,Recreation Bldg,Historic Building,4065.015483,0.09332,19119, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Allens Lane
819,Ramp Playground Building,Ramp Playground,Ramp Playground,3300-40 SOLLY AVE,Building,Recreation Bldg,,1334.749398,0.030642,19136, , ,,12Nov2013,Vanessa Miller,PPR,,
820,Ramp Playground Building,Ramp Playground,Ramp Playground,3300-40 SOLLY AVE,Building,Recreation Bldg,,4577.640248,0.105089,19136, , ,,12Nov2013,Vanessa Miller,PPR,,
821,Allens Lane Art Center Wood Shed,Allens Lane Art Center,Allens Lane Art Center,601 ALLENS LA,Building,Shed,,64.66609,0.001485,19119, , ,,12Nov2013,Vanessa Miller,PPR,,Allens Lane
822,Wigard Street House,Wissahickon Valley Park,Wissahickon Valley Park,726 E WIGARD AVE,Building,Historic House,Historic Building,1385.846409,0.031815,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Boy Scouts of America, Troop 474",Wigard Street House
823,Rhawn St. Comfort Station,Pennypack Creek Park,Pennypack Creek Park,8101 CRESCO AVE,Building,Restrooms,,509.157289,0.011689,19136, , ,,12Nov2013,Vanessa Miller,PPR,,
824,Wigard Street House Shed,Wissahickon Valley Park,Wissahickon Valley Park,726 E WIGARD ST,Building,Shed,,19.963702,0.000458,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Boy Scouts of America, Troop 474",
825,Valley Green Inn,Wissahickon Valley Park,Wissahickon Valley Park,7594 FORBIDDEN DRIVE,Building,Concessions\Retail\Cafe,Historic Building,3535.440875,0.081163,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Valley Green Inn
826,Pennypack Amphitheater,Pennypack Park,Pennypack Creek Park,8199 CRESCO AVE,Building,Stage\Stands,,3561.850787,0.081769,19136, , ,,12Nov2013,Vanessa Miller,PPR,,Pennypack Amphitheater
827,Valley Green Inn Bathroom Facility,Wissahickon Valley Park,Wissahickon Valley Park,7596 FORBIDDEN DRIVE,Building,Restrooms,,257.159487,0.005904,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
828,Valley Green Inn Warming Sheds,Wissahickon Valley Park,Wissahickon Valley Park,7598 FORBIDDEN DRIVE,Building,Shed,,1545.277779,0.035475,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
829,Awbury Playground Building,Awbury Park & Recreation Center,Awbury Park & Recreation Center,6101 ARDLEIGH ST,Building,Recreation Bldg,,9175.932013,0.210651,19138, , ,,12Nov2013,Vanessa Miller,PPR,,Awbury
830,Garage on Valley Green Road,Wissahickon Valley Park,Wissahickon Valley Park, ,Building,Garage\Maintenance\Storage Bldg,Historic Building,793.539069,0.018217,19128, , ,,12Nov2013,Vanessa Miller,PPR,,
831,Manatawna Barn,Manatawna Farm,Manatawna Farm,844 MANATAWNA RD,Building,Barn,Historic Building,4081.098941,0.09369,19128, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,Manatawna Farm
832,Overlook @ Valley Green Inn,Wissahickon Valley Park,Wissahickon Valley Park, ,Building,Stage\Stands,Historic Building,36.880743,0.000847,19118, , ,,12Nov2013,Vanessa Miller,PPR,,
833,Manatawna Farm House,Manatawna Farm,Manatawna Farm,844 MANATAWNA,Building,Multi-Use Bldg,Multi-Use Bldg,1756.673696,0.040328,19128, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,Manatawna Farm
834,Manatawna Storage Shed,Manatawna Farm,Manatawna Farm,844 MANATAWNA RD,Building,Shed,,123.426149,0.002833,19128, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,
835,Manatawna Chicken Coop,Manatawna Farm,Manatawna Farm,844 MANATAWNA RD,Building,Multi-Use Bldg,Multi-Use Bldg,117.384296,0.002695,19128, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,
836,Manatawna Ruins,Manatawna Farm,Manatawna Farm,844 MANATAWNA RD,Building,Historic House,Historic Building,663.61603,0.015235,19128, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,
837,Glen Foerd Garden House,Glen Foerd,Glen Foerd,5001 GRANT AVE,Building,Historic House,Historic Building,531.201025,0.012195,19114, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,Glen Foerd Conservation Corporation,Glen Foerd
838,Jacobs Playground Building,Jacobs Playground,Jacobs Playground,9050 TORRESDALE AVE,Building,Recreation Bldg,Historic Building,9383.079388,0.215407,19136, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Torresdale Boys Club,Jacobs  
839,Glen Foerd,Glen Foerd,Glen Foerd,5001 GRANT AVE,Building,Historic House,Historic Building,10830.906027,0.248644,19114, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Glen Foerd Conservation Corporation,Glen Foerd
840,Glen Foerd Cottage,Glen Foerd,Glen Foerd,5001 GRANT AVE,Building,Historic House,Historic Building,1457.288832,0.033455,19114, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,Glen Foerd Conservation Corporation,Glen Foerd
841,Glen Foerd Gate House,Glen Foerd,Glen Foerd,5001 GRANT AVE,Building,Historic House,Historic Building,1372.380093,0.031506,19114, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Glen Foerd Conservation Corporation,Glen Foerd
842,Glen Foerd Water Tower,Glen Foerd,Glen Foerd,5001 GRANT AVE,Building,Historic House,Historic Building,545.791433,0.01253,19114, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Glen Foerd Conservation Corporation,Glen Foerd
843,Mt Airy Playground Building,Mt Airy Playground,Mt Airy Playground,7001 GERMANTOWN AVE,Building,Recreation Bldg,,3874.224258,0.08894,19119, , ,,12Nov2013,Vanessa Miller,PPR,,Mt Airy  
844,Glen Foerd Carriage House,Glen Foerd,Glen Foerd,5001 GRANT AVE,Building,Historic House,Historic Building,6759.46471,0.155177,19114, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Glen Foerd Conservation Corporation,Glen Foerd
845,Pleasant Playground Building,Pleasant Playground,Pleasant Playground,6750 BOYER ST,Building,Recreation Bldg,,2704.248821,0.062081,19119, , ,,12Nov2013,Vanessa Miller,PPR,,
846,Convent Lane Residence,Fluehr Park,Fluehr Park,4725 CONVENT LA,Building,Historic House,Historic Building,814.392458,0.018696,19114,Convent Lane House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Convent Lane Residence
847,NE Philadelphia Older Adult Center Building,Northeast Older Adult Center,Northeast Older Adult Center,7522-24 CASTOR AVE,Building,Older Adult Center,,4103.926905,0.094214,19111, , ,,12Nov2013,Vanessa Miller,PPR,,NE Phila Older Adult Center 
848,Eden Hall Ice House,Fluehr Park,Fluehr Park,4800 GRANT AVE,Building,Multi-Use Bldg,Historic Building,815.65043,0.018725,19114, , ,,19Dec2012,Vanessa Miller,PPR,,Eden Hall Ice House
849,Buttercup Cottage Barn Ruins,Wissahickon Valley Park,Wissahickon Valley Park,7498 CREISHAM VALLEY DR,Building,Historic House,Historic Building,1676.572608,0.038489,19119, , ,,12Nov2013,Vanessa Miller,PPR,,
850,Fluehr Park Maintenance Building,Fluehr Park,Fluehr Park,4715 CONVENT LA,Building,Garage\Maintenance\Storage Bldg,,2545.272699,0.058432,19114, , ,,12Nov2013,Vanessa Miller,PPR,,Fluehr Park
851,Jardel Recreation Center Building,Jardel Recreation Center,Jardel Recreation Center,1400 COTTMAN AVE,Building,Recreation Bldg,Historic Building,15400.328673,0.353544,19111, , ,,12Nov2013,Vanessa Miller,PPR,,Jardel  
852,Holme Playground Building,Holme Playground,Holme Playground,9152 ACADEMY RD,Building,Recreation Bldg,,1330.49762,0.030544,19114, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Penn Crisp,Holme  
853,Crispin Gardens Athletic Club,Holme Crispin Park,Pennypack Creek Park,2999 HOLME AVE,Building,Multi-Use Bldg,Multi-Use Bldg,1627.200938,0.037356,19136, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Crispin Gardens Athletic Club,Crispin Gardens Athletic Club
854,Simons Recreation Center Building,Simons Youth Center & Teen Center,Simons Youth Center & Teen Center,1601-35 E WALNUT LA,Building,Recreation Bldg,,60592.838988,1.391026,19138, , ,,12Nov2013,Vanessa Miller,PPR,,
855,Torresdale Playground Building,Torresdale Playground,Torresdale Playground,9550 FRANKFORD AVE,Building,Recreation Bldg,,2310.543038,0.053043,19114, , ,,12Nov2013,Vanessa Miller,PPR,,
856,Byrne Golf Course Clubhouse,John Byrne Golf Course,John Byrne Golf Course,9500 LEON ST,Building,Multi-Use Bldg,Multi-Use Bldg,8179.798903,0.187783,19114, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",Byrne Golf Course
857,Pelbano Recreation Center Building 1,Pelbano Playground,Pelbano Playground,8101 BUSTLETON AVE,Building,Recreation Bldg,,21602.093567,0.495918,19152, , ,,12Nov2013,Vanessa Miller,PPR,,Pelbano  
858,Northeast Older Adult Center,Pelbano Playground,Pelbano Playground,8101 BUSTLETON AVE,Building,Recreation Bldg,,13902.624737,0.319162,19152, , ,,12Nov2013,Vanessa Miller,PPR,,Pelbano  
859,Rex Avenue Comfort Station,Wissahickon Valley Park,Wissahickon Valley Park,8200 WISSAHICKON DR,Building,Restrooms,Historic Building,251.045316,0.005763,19128, , ,,12Nov2013,Vanessa Miller,PPR,,
860,Courtesy Stable Barn,Wissahickon Valley Park,Wissahickon Valley Park,901 CATHEDRAL DR,Building,Barn,Historic Building,4311.627884,0.098982,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Boarders & Stewards of Courtesy Stables,
861,Courtesy Stables Springhouse,Wissahickon Valley Park,Wissahickon Valley Park,901 CATHEDRAL DR,Building,Stables,Historic Building,173.936312,0.003993,19128, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Boarders & Stewards of Courtesy Stables,
862,Houston Playground Building,Houston Playground,Houston Playground,900 GRAKYN LA,Building,Recreation Bldg,,6200.358315,0.142341,19128, , ,,12Nov2013,Vanessa Miller,PPR,,Houston  
863,Burholme Golf Garage Building,Burholme Driving Range,Burholme Park,401 W COTTMAN AVE,Building,Garage\Maintenance\Storage Bldg,Golf Driving Range,560.99103,0.012879,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Burholme Golf, Inc.",Burholme Park
864,Burholme Park Sport Facility,Burholme Park,Burholme Park,7370 CENTRAL AVE,Building,Multi-Use Bldg,Multi-Use Bldg,6858.86951,0.157459,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Northeast Optimist, Inc., (N.E.O.)",Burholme Park
865,Burholme Golf Main Building,Burholme Park,Burholme Park,401 W COTTMAN AVE,Building,Multi-Use Bldg,Multi-Use Bldg,3139.954493,0.072084,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Burholme Golf, Inc.",Burholme Park
866,Strahl Barn,Pennypack Creek Park,Pennypack Creek Park,8295 BUSTLETON AVE,Building,Barn,Historic Building,2907.99556,0.066759,19152,, ,,19Dec2012,Vanessa Miller,Lessee/Tenants,"Pegasus Riding Academy, Inc.",Strahl
867,Strahl House and Apartment,Pennypack Creek Park,Pennypack Creek Park,8295 BUSTLETON AVE,Building,Historic House,Historic Building,3331.719096,0.076486,19152, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,"Pegasus Riding Academy, Inc.",Strahl 
868,Axe Factory Office-Northeast Philly,Axe Factory Office-Northeast Philly,Pennypack Creek Park,8605 E ROOSEVELT BLV,Building,Multi-Use Bldg,Multi-Use Bldg,3082.983746,0.070776,19152, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP NE Staff OL&M,Axe Factory Office-Northeast Philly
869,Pastorious Park Toilet Building,Pastorius Park,Pastorius Park,8201 MILLMAN ST,Building,Garage\Maintenance\Storage Bldg,Historic Building,1084.917592,0.024906,19118, , ,,12Nov2013,Vanessa Miller,PPR,,
870,Northeast Chamber of Commerce,Pennypack Creek Park,Pennypack Creek Park,8601 E ROOSEVELT BLV,Building,Multi-Use Bldg,Historic Building,1160.207922,0.026635,19152,Ninety-Five Guard House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Northeast Philadelphia Chamber of Commerce,Northeast Chamber of Commerce
871,Pegasus Main Building,Pennypack Creek Park,Pennypack Creek Park,8297 BUSTLETON AVE,Building,Multi-Use Bldg,Multi-Use Bldg,15219.946286,0.349403,19152,Bells Corner Stable, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Pegasus Riding Academy, Inc.",Pegasus Main 
872,Thomas Mill Road Comfort Station,Pennypack Creek Park,Pennypack Creek Park,8950 THOMAS MILL RD,Building,Restrooms,Historic Building,429.032684,0.009849,19118, , ,,19Dec2012,Vanessa Miller,PPR,,Thomas Mill Road Comfort Station
873,Ryerss Museum & Library,Burholme Park,Burholme Park,7370 CENTRAL AVE,Building,Museum,Historic Building,7591.17864,0.17427,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,PR,Ryerss Museum & Library
874,Ryerss Springhouse,Burholme Park,Burholme Park,7370 CENTRAL AVE,Building,Historic House,Historic Building,263.187759,0.006042,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,PR,Ryerss Springhouse
875,Ryerss Carriage House,Burholme Park,Burholme Park,7370 CENTRAL AVE,Building,Historic House,Historic Building,1420.239972,0.032604,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,PR,Ryerss Carriage House
876,Burholme Park Toilet Building,Burholme Park,Burholme Park,7500 CENTRAL AVE,Building,Multi-Use Bldg,Multi-Use Bldg,1879.353534,0.043144,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,PR,Burholme Park
877,Mitchell Playground Building,Mitchell Playground,Mitchell Playground,3694 CHESTERFIELD RD,Building,Recreation Bldg,,2173.601583,0.049899,19114, , ,,12Nov2013,Vanessa Miller,PPR,,Mitchell  
878,Water Tower Recreation Center Building,Water Tower Recreation Center,Water Tower Recreation Center,209-99 E HARTWELL LA,Building,Recreation Bldg,Historic Building,13066.233443,0.299961,19118, , ,,12Nov2013,Vanessa Miller,PPR,,
879,Solly 2nd Stable,Solly 2nd Stable,Pennypack Creek Park,1140 SOLLY AVE,Building,Stables,,1758.325485,0.040366,19111, , ,,12Nov2013,Vanessa Miller,PPR,,
880,Solly Quarrantine Stable,Solly Quarrantine Stable,Pennypack Creek Park,1140 SOLLY AVE,Building,Stables,,669.943268,0.01538,19111, , ,,12Nov2013,Vanessa Miller,PPR,,
881,Solly Stable,Solly Stable,Pennypack Creek Park,1140 SOLLY AVE,Building,Stables,,4663.656828,0.107063,19111, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Solly Stables Riders Association,Solly Stable
